code,date,score,rank
600926,2024-07-31,0.8304669882133927,15
601006,2024-07-31,0.8253435988691264,16
600482,2024-07-31,0.8252890794566676,17
2001,2024-07-31,0.8222220397792599,18
601111,2024-07-31,0.8143913898367591,19
600674,2024-07-31,0.7915525162704417,20
600886,2024-07-31,0.7882354064387466,21
600372,2024-07-31,0.7761004666500115,22
300476,2024-07-31,0.7610395084635041,23
300502,2024-07-31,0.7556138533876551,24
1965,2024-07-31,0.7338468226429958,25
601018,2024-07-31,0.7279022999940844,26
776,2024-07-31,0.7273481730307118,27
768,2024-07-31,0.7179498548043837,28
601077,2024-07-31,0.7171211292541008,29
601211,2024-07-31,0.7131270013754231,30
600999,2024-08-30,1.3842746432176976,1
601319,2024-08-30,1.307729908794963,2
601018,2024-08-30,1.192938746015937,3
601111,2024-08-30,1.1516582005993286,4
600900,2024-08-30,1.1207865897074152,5
166,2024-08-30,1.1061817876821907,6
600406,2024-08-30,1.090311139092771,7
601816,2024-08-30,1.090246267223246,8
601009,2024-08-30,1.0693856063024232,9
601377,2024-08-30,1.066145315963358,10
600958,2024-08-30,0.9882624386307911,11
600025,2024-08-30,0.9530804732687939,12
600000,2024-08-30,0.9080214363524557,13
600018,2024-08-30,0.8716742659533979,14
601211,2024-08-30,0.8580290404566903,15
2938,2024-08-30,0.8452300500474784,16
601318,2024-08-30,0.8329245051421922,17
601800,2024-08-30,0.8239613593733693,18
538,2024-08-30,0.804570741352226,19
600029,2024-08-30,0.7995300897177531,20
601868,2024-08-30,0.7849792943570376,21
600031,2024-08-30,0.7818026854280754,22
300433,2024-08-30,0.7584583484978039,23
600926,2024-08-30,0.7524714513211507,24
600276,2024-08-30,0.7457590346601398,25
601688,2024-08-30,0.7379655473459884,26
601186,2024-08-30,0.7168316506557426,27
776,2024-08-30,0.7100951444667216,28
333,2024-08-30,0.7081785769673496,29
601601,2024-08-30,0.6923388836342145,30
600999,2024-09-30,1.17273761427834,1
601601,2024-09-30,1.1401823172851842,2
600406,2024-09-30,1.1279005555422132,3
601319,2024-09-30,1.0566851900978778,4
600061,2024-09-30,1.0367301957362935,5
600958,2024-09-30,1.0228637099065119,6
601336,2024-09-30,1.0151240444606413,7
2625,2024-09-30,0.9944882229048005,8
601009,2024-09-30,0.9943870631290265,9
776,2024-09-30,0.9701457914603454,10
601018,2024-09-30,0.9310911511382315,11
601377,2024-09-30,0.9304266152630906,12
600000,2024-09-30,0.9200106391221917,13
2736,2024-09-30,0.8777248699369918,14
601628,2024-09-30,0.8598254059201035,15
600900,2024-09-30,0.8283255294571701,16
2202,2024-09-30,0.8115762814588954,17
601318,2024-09-30,0.808990545574024,18
600415,2024-09-30,0.8053646560607962,19
601688,2024-09-30,0.7765949548243906,20
2352,2024-09-30,0.7473471121514517,21
300750,2024-09-30,0.7457984575075954,22
601727,2024-09-30,0.7333991820313296,23
651,2024-09-30,0.7178099689603316,24
600276,2024-09-30,0.6816299723072298,25
601816,2024-09-30,0.6554566731908507,26
600025,2024-09-30,0.6499959851996476,27
600926,2024-09-30,0.6470119108175508,28
600030,2024-09-30,0.6442658785729194,29
333,2024-09-30,0.633681052079271,30
600000,2024-10-31,0.9793072319495657,1
600900,2024-10-31,0.8080659437157297,2
600406,2024-10-31,0.7944828867539807,3
600438,2024-10-31,0.7800965349953725,4
2384,2024-10-31,0.763589320416529,5
601211,2024-10-31,0.757701447962381,6
2202,2024-10-31,0.7233172576766034,7
2736,2024-10-31,0.7068998764945573,8
2625,2024-10-31,0.6975573798005857,9
600460,2024-10-31,0.6788082960380608,10
600584,2024-10-31,0.6751017954119553,11
600926,2024-10-31,0.6633265009911242,12
2352,2024-10-31,0.6339355517608246,13
601009,2024-10-31,0.6333954589647753,14
988,2024-10-31,0.6192767731990941,15
302132,2024-10-31,0.6190384468110294,16
601127,2024-10-31,0.6071882629653765,17
601336,2024-10-31,0.5946682305549774,18
601825,2024-10-31,0.5830725091823069,19
601229,2024-10-31,0.5647015368676422,20
601166,2024-10-31,0.5550943177291937,21
600941,2024-10-31,0.5539711787271876,22
600999,2024-10-31,0.5523281309589757,23
601006,2024-10-31,0.5438803576877507,24
600570,2024-10-31,0.5369601358737088,25
601601,2024-10-31,0.536291522122174,26
2558,2024-10-31,0.5285786946711872,27
300803,2024-10-31,0.5192590403928313,28
601727,2024-10-31,0.5173099484126927,29
603019,2024-10-31,0.5136431153394588,30
600900,2024-11-29,0.932948359842625,1
601006,2024-11-29,0.7932324983123366,2
600941,2024-11-29,0.758533271428106,3
600000,2024-11-29,0.7263195835215518,4
600415,2024-11-29,0.7187185457988998,5
2202,2024-11-29,0.7150644622681823,6
601009,2024-11-29,0.7125564409885872,7
601607,2024-11-29,0.6905120348462624,8
600570,2024-11-29,0.6596822996308478,9
2837,2024-11-29,0.659213726382622,10
601018,2024-11-29,0.6430681443536403,11
600015,2024-11-29,0.6426165860620958,12
601825,2024-11-29,0.6331390389772041,13
600029,2024-11-29,0.6029068018462841,14
2558,2024-11-29,0.6023016440910541,15
2625,2024-11-29,0.5960807359242993,16
600926,2024-11-29,0.5779276211996928,17
301236,2024-11-29,0.5758699093712224,18
600406,2024-11-29,0.5712965212451581,19
601238,2024-11-29,0.5675729889044308,20
600276,2024-11-29,0.5582315525120379,21
601939,2024-11-29,0.5535777304695166,22
600115,2024-11-29,0.5521621382445862,23
601211,2024-11-29,0.5296151098750431,24
601229,2024-11-29,0.5278441780505354,25
2709,2024-11-29,0.5273727677651031,26
601698,2024-11-29,0.5204449322921129,27
601988,2024-11-29,0.5199162563205529,28
600886,2024-11-29,0.5180817782323993,29
600118,2024-11-29,0.5139755709188826,30
600900,2024-12-31,0.978659813604429,1
601825,2024-12-31,0.9210522948068977,2
601006,2024-12-31,0.9166567412793906,3
601939,2024-12-31,0.8959005263626043,4
600015,2024-12-31,0.8340193710992395,5
600000,2024-12-31,0.81884445048376,6
600941,2024-12-31,0.8114306845410931,7
601988,2024-12-31,0.7950814750839726,8
988,2024-12-31,0.79176636593134,9
601838,2024-12-31,0.7889245770485931,10
601229,2024-12-31,0.7653277830776428,11
600886,2024-12-31,0.7559401026999796,12
2001,2024-12-31,0.7417057126744306,13
603259,2024-12-31,0.7345469186436403,14
601018,2024-12-31,0.7293506847536445,15
600660,2024-12-31,0.7291945538600251,16
651,2024-12-31,0.7228235672281373,17
601127,2024-12-31,0.7208969399597526,18
333,2024-12-31,0.6874160873297507,19
600018,2024-12-31,0.6809739313252235,20
600926,2024-12-31,0.6795677139960237,21
1965,2024-12-31,0.6647483786845109,22
776,2024-12-31,0.6600278132165598,23
600674,2024-12-31,0.6577216876218476,24
2837,2024-12-31,0.6522385581129606,25
600887,2024-12-31,0.6469293341092459,26
601009,2024-12-31,0.6361706388959757,27
2625,2024-12-31,0.6323277052023054,28
2202,2024-12-31,0.609788428938017,29
600025,2024-12-31,0.5807840957871435,30
